dname,drange,reqerr,threshold,c0,c1,c2,Total_retrieve_size,Compression_error
temperature_4.78e+03.csv,4780302.524,4780.3,0.26,4.97,0.61,0.41,6429851,4106.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.27,4.97,0.61,0.41,6429851,4106.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.28,4.97,0.61,0.41,6429851,4106.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.29,1.93,0.59,0.42,6161511,4170.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.3,1.93,0.59,0.42,6161511,4170.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.31,1.93,0.59,0.42,6161511,4170.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.32,1.93,0.59,0.42,6161511,4170.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.33,1.93,0.59,0.42,6161511,4170.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.34,1.93,0.59,0.42,6161511,4170.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.35,1.93,0.59,0.42,6161511,4170.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.36,1.93,0.59,0.42,6161511,4170.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.37,1.93,0.59,0.42,6161511,4170.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.38,1.93,0.59,0.42,6161511,4170.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.39,1.93,0.59,0.42,6161511,4170.39
temperature_4.78e+03.csv,4780302.524,4780.3,0.4,1.93,0.59,0.42,6161511,4170.39
temperature_4.78e+05.csv,4780302.524,478030,0.01,4.42,0.04,0.63,44974,416225
temperature_4.78e+05.csv,4780302.524,478030,0.02,5.43,0.09,0.34,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.03,5.43,0.09,0.34,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.04,5.43,0.09,0.34,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.05,5.43,0.09,0.34,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.06,5.43,0.09,0.34,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.07,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.08,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.09,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.1,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.11,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.12,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.13,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.14,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.15,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.16,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.17,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.18,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.19,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.2,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.21,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.22,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.23,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.24,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.25,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.26,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.27,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.28,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.29,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.3,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.31,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.32,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.33,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.34,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.35,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.36,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.37,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.38,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.39,5.51,0.12,0.21,49408,279659
temperature_4.78e+05.csv,4780302.524,478030,0.4,5.51,0.12,0.21,49408,279659
velocity_x_8.23e+02.csv,82283642,822.836,0.01,2.4,0.24,1.32,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.02,2.4,0.24,1.32,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.03,2.4,0.24,1.32,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.04,2.65,0.15,1.36,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.05,2.65,0.15,1.36,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.06,2.65,0.15,1.36,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.07,1.94,0.25,1.22,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.08,1.94,0.25,1.22,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.09,0.38,0.16,1.28,136672553,702
velocity_x_8.23e+02.csv,82283642,822.836,0.1,5.05,0.19,1.22,137477573,682
velocity_x_8.23e+02.csv,82283642,822.836,0.11,5.05,0.19,1.22,137477573,682
velocity_x_8.23e+02.csv,82283642,822.836,0.12,5.05,0.19,1.22,137477573,682
velocity_x_8.23e+02.csv,82283642,822.836,0.13,3.96,0.17,1.2,137477573,682
velocity_x_8.23e+02.csv,82283642,822.836,0.14,3.96,0.17,1.2,137477573,682
velocity_x_8.23e+02.csv,82283642,822.836,0.15,3.96,0.17,1.2,137477573,682
velocity_x_8.23e+02.csv,82283642,822.836,0.16,3.96,0.17,1.2,137477573,682
velocity_x_8.23e+02.csv,82283642,822.836,0.17,3.03,0.24,1.08,137477573,682
velocity_x_8.23e+02.csv,82283642,822.836,0.18,3.03,0.24,1.08,137477573,682
velocity_x_8.23e+02.csv,82283642,822.836,0.19,3.03,0.24,1.08,137477573,682
velocity_x_8.23e+02.csv,82283642,822.836,0.2,3.03,0.24,1.08,137477573,682
velocity_x_8.23e+02.csv,82283642,822.836,0.21,2.08,0.18,1.06,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.22,2.08,0.18,1.06,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.23,2.08,0.18,1.06,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.24,2.08,0.18,1.06,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.25,2.08,0.18,1.06,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.26,2.08,0.18,1.06,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.27,2.08,0.18,1.06,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.28,2.08,0.18,1.06,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.29,2.08,0.18,1.06,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.3,2.08,0.18,1.06,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.31,2.08,0.18,1.06,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.32,2.08,0.18,1.06,137209233,686
velocity_x_8.23e+02.csv,82283642,822.836,0.33,4.5,0.34,0.9,139599401,581
velocity_x_8.23e+02.csv,82283642,822.836,0.34,4.5,0.34,0.9,139599401,581
velocity_x_8.23e+02.csv,82283642,822.836,0.35,3.27,0.14,0.88,137477573,682
velocity_x_8.23e+02.csv,82283642,822.836,0.36,3.27,0.14,0.88,137477573,682
velocity_x_8.23e+02.csv,82283642,822.836,0.37,3.27,0.14,0.88,137477573,682
velocity_x_8.23e+02.csv,82283642,822.836,0.38,3.27,0.14,0.88,137477573,682
velocity_x_8.23e+02.csv,82283642,822.836,0.39,3.27,0.14,0.88,137477573,682
velocity_x_8.23e+02.csv,82283642,822.836,0.4,3.27,0.14,0.88,137477573,682
velocity_x_8.23e+04.csv,82283642,82283.6,0.01,4.7,0.27,1.1,25808052,69530
velocity_x_8.23e+04.csv,82283642,82283.6,0.02,4.7,0.27,1.1,25808052,69530
velocity_x_8.23e+04.csv,82283642,82283.6,0.03,3.03,0.24,1.08,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.04,2.96,0.23,1.07,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.05,2.96,0.23,1.07,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.06,5.31,0.18,1.08,25808052,69530
velocity_x_8.23e+04.csv,82283642,82283.6,0.07,3.39,0.18,1.07,25808052,69530
velocity_x_8.23e+04.csv,82283642,82283.6,0.08,2.08,0.18,1.06,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.09,2.08,0.18,1.06,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.1,2.08,0.18,1.06,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.11,2.08,0.18,1.06,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.12,4.5,0.34,0.9,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.13,4.5,0.34,0.9,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.14,4.5,0.34,0.9,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.15,4.5,0.34,0.9,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.16,4.5,0.34,0.9,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.17,0.68,0.4,0.8,24734692,69786
velocity_x_8.23e+04.csv,82283642,82283.6,0.18,0.68,0.4,0.8,24734692,69786
velocity_x_8.23e+04.csv,82283642,82283.6,0.19,0.68,0.4,0.8,24734692,69786
velocity_x_8.23e+04.csv,82283642,82283.6,0.2,0.68,0.4,0.8,24734692,69786
velocity_x_8.23e+04.csv,82283642,82283.6,0.21,2.94,0.4,0.75,25271372,69786
velocity_x_8.23e+04.csv,82283642,82283.6,0.22,2.94,0.4,0.75,25271372,69786
velocity_x_8.23e+04.csv,82283642,82283.6,0.23,2.94,0.4,0.75,25271372,69786
velocity_x_8.23e+04.csv,82283642,82283.6,0.24,2.94,0.4,0.75,25271372,69786
velocity_x_8.23e+04.csv,82283642,82283.6,0.25,2.94,0.4,0.75,25271372,69786
velocity_x_8.23e+04.csv,82283642,82283.6,0.26,2.94,0.4,0.75,25271372,69786
velocity_x_8.23e+04.csv,82283642,82283.6,0.27,5.3,0.47,0.65,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.28,5.3,0.47,0.65,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.29,5.3,0.47,0.65,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.3,5.3,0.47,0.65,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.31,4.99,0.44,0.61,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.32,3.53,0.39,0.64,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.33,3.53,0.39,0.64,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.34,3.53,0.39,0.64,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.35,4.92,0.45,0.56,25539712,69402
velocity_x_8.23e+04.csv,82283642,82283.6,0.36,0.75,0.35,0.61,25003032,69274
velocity_x_8.23e+04.csv,82283642,82283.6,0.37,0.75,0.35,0.61,25003032,69274
velocity_x_8.23e+04.csv,82283642,82283.6,0.38,1.33,0.38,0.57,25271372,69786
velocity_x_8.23e+04.csv,82283642,82283.6,0.39,1.33,0.38,0.57,25271372,69786
velocity_x_8.23e+04.csv,82283642,82283.6,0.4,1.33,0.38,0.57,25271372,69786
velocity_x_8.23e+06.csv,82283642,8228360,0.01,2.87,0.13,0.38,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.02,1.55,0.2,0.19,289985,6387930
velocity_x_8.23e+06.csv,82283642,8228360,0.03,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.04,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.05,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.06,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.07,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.08,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.09,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.1,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.11,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.12,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.13,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.14,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.15,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.16,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.17,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.18,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.19,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.2,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.21,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.22,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.23,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.24,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.25,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.26,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.27,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.28,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.29,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.3,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.31,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.32,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.33,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.34,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.35,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.36,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.37,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.38,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.39,3.21,0.15,0.16,437909,5724660
velocity_x_8.23e+06.csv,82283642,8228360,0.4,3.21,0.15,0.16,437909,5724660
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.01,5.52,0.34,0.88,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.02,3.46,0.32,0.89,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.03,3.46,0.32,0.89,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.04,3.46,0.32,0.89,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.05,3.46,0.32,0.89,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.06,3.46,0.32,0.89,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.07,3.46,0.32,0.89,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.08,3.46,0.32,0.89,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.09,3.46,0.32,0.89,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.1,3.46,0.32,0.89,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.11,3.46,0.32,0.89,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.12,3.46,0.32,0.89,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.13,2.94,0.4,0.75,151404009,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.14,2.94,0.4,0.75,151404009,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.15,2.94,0.4,0.75,151404009,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.16,2.94,0.4,0.75,151404009,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.17,4.88,0.41,0.71,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.18,4.88,0.41,0.71,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.19,4.88,0.41,0.71,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.2,4.88,0.41,0.71,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.21,1.79,0.36,0.69,151404009,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.22,1.79,0.36,0.69,151404009,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.23,1.79,0.36,0.69,151404009,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.24,1.79,0.36,0.69,151404009,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.25,1.79,0.36,0.69,151404009,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.26,1.79,0.36,0.69,151404009,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.27,1.79,0.36,0.69,151404009,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.28,3.8,0.39,0.61,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.29,3.8,0.39,0.61,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.3,3.8,0.39,0.61,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.31,4.52,0.39,0.58,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.32,4.52,0.39,0.58,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.33,1.44,0.37,0.57,151404009,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.34,1.44,0.37,0.57,151404009,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.35,1.44,0.37,0.57,151404009,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.36,1.44,0.37,0.57,151404009,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.37,1.44,0.37,0.57,151404009,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.38,3.78,0.3,0.53,151698465,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.39,5.33,0.28,0.53,151992921,0.960938
pres-98x1200x1200_9.95e-01.csv,99534.75562,0.995347,0.4,5.33,0.28,0.53,151992921,0.960938
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.01,1.71,0.22,1.28,49289612,87.9688
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.02,2.58,0.18,1.31,49584068,88.2188
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.03,3.58,0.26,1.2,49584068,88.2188
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.04,4.02,0.18,1.26,49584068,88.2188
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.05,0.38,0.16,1.28,48700700,86.627
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.06,3.55,0.17,1.24,49584068,88.2188
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.07,3.55,0.17,1.24,49584068,88.2188
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.08,0.12,0.2,1.18,48125473,96.0625
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.09,0.12,0.2,1.18,48125473,96.0625
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.1,0.48,0.17,1.17,48700700,86.627
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.11,1.89,0.19,1.14,49289612,87.9688
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.12,3.4,0.28,1.04,49584068,88.2188
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.13,3.4,0.28,1.04,49584068,88.2188
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.14,1.41,0.18,1.12,49289612,87.9688
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.15,1.41,0.18,1.12,49289612,87.9688
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.16,3.18,0.19,1.07,49584068,88.2188
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.17,1.81,0.17,1.07,49289612,87.9688
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.18,2.56,0.18,1.06,49584068,88.2188
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.19,1.34,0.3,0.93,49289612,87.9688
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.2,1.34,0.3,0.93,49289612,87.9688
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.21,0.78,0.17,1.01,48995156,89.4688
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.22,0.78,0.17,1.01,48995156,89.4688
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.23,3.8,0.21,0.96,49878524,87.8438
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.24,3.28,0.19,0.95,49584068,88.2188
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.25,3.28,0.19,0.95,49584068,88.2188
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.26,2.62,0.2,0.91,49584068,88.2188
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.27,2.62,0.2,0.91,49584068,88.2188
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.28,0.9,0.16,0.94,49289612,87.9688
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.29,0.9,0.16,0.94,49289612,87.9688
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.3,0.9,0.16,0.94,49289612,87.9688
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.31,2.52,0.15,0.89,49584068,88.2188
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.32,4.42,0.17,0.86,49878524,87.8438
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.33,4.42,0.17,0.86,49878524,87.8438
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.34,4.78,0.18,0.81,49878524,87.8438
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.35,4.78,0.18,0.81,49878524,87.8438
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.36,4.78,0.18,0.81,49878524,87.8438
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.37,3.52,0.13,0.83,49878524,87.8438
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.38,4.06,0.18,0.76,49878524,87.8438
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.39,4.06,0.18,0.76,49878524,87.8438
pres-98x1200x1200_9.95e+01.csv,99534.75562,99.5348,0.4,0.65,0.12,0.78,48995156,89.4688
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.01,2.5,0.13,0.77,716311,9343.05
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.02,2.5,0.13,0.77,716311,9343.05
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.03,4.99,0.39,0.48,869555,9454.34
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.04,4.99,0.39,0.48,869555,9454.34
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.05,3.49,0.19,0.53,716311,9343.05
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.06,3.49,0.19,0.53,716311,9343.05
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.07,3.49,0.19,0.53,716311,9343.05
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.08,3.49,0.19,0.53,716311,9343.05
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.09,3.49,0.19,0.53,716311,9343.05
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.1,3.49,0.19,0.53,716311,9343.05
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.11,3.02,0.24,0.47,716311,9343.05
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.12,3.02,0.24,0.47,716311,9343.05
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.13,3.02,0.24,0.47,716311,9343.05
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.14,3.02,0.24,0.47,716311,9343.05
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.15,3.02,0.24,0.47,716311,9343.05
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.16,5.3,0.31,0.39,869555,9454.34
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.17,5.3,0.31,0.39,869555,9454.34
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.18,5.3,0.31,0.39,869555,9454.34
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.19,5.4,0.24,0.41,869555,9454.34
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.2,5.4,0.24,0.41,869555,9454.34
pres-98x1200x1200_9.95e+03.csv,99534.75562,9953.48,0.21,5.4,0.24,0.41,869555,9454.34
